0.024523202,0.08344025,1.875915,0.07977314,0.11363764,1.794987,-0.039443772,0.11507554,1.7927239,0.036607254,0.09863974,2.0047262,0.18038514,0.17189364,1.4237798,-0.15438136,0.16326135,1.42724,0.04105649,0.049047135,2.1362262,0.22936563,0.2596982,1.0069672,-0.23521483,0.24279115,1.0208697,0.038128734,0.039761513,2.1915264,0.27246714,0.14331552,0.937602,-0.28649884,0.11971819,0.95546275,0.022037486,0.064698964,2.4041486,0.108352706,0.051551692,2.3073878,-0.04602754,0.061341338,2.3035326,0.024006547,0.015579555,2.494352,0.22692668,0.09346375,2.348613,-0.15304452,0.09556993,2.3531654,0.44800347,0.20062464,2.2737303,-0.3757628,0.20146915,2.2635417,0.71296537,0.17983323,2.2871437,-0.64124024,0.19749624,2.3083494,0.8008703,0.18693942,2.2774596,-0.7306551,0.2041537,2.3122075
0.024568079,0.08314759,1.8760816,0.07981406,0.113359906,1.7951564,-0.039403103,0.11477102,1.7928892,0.036644183,0.09834586,2.0048938,0.18025899,0.17177653,1.4239292,-0.15410742,0.16334279,1.4273832,0.040626563,0.04885309,2.1364462,0.22933973,0.25962037,1.0071366,-0.23510882,0.24273944,1.0210203,0.037584856,0.039641175,2.1917527,0.27249208,0.14325903,0.93776715,-0.28637764,0.11963527,0.95566,0.021716708,0.06497981,2.404344,0.10793178,0.051713057,2.3075106,-0.046460614,0.061371874,2.303813,0.02411299,0.015715599,2.4944584,0.22647598,0.093302414,2.3491461,-0.15340868,0.09515512,2.3538976,0.44821653,0.19954208,2.2749162,-0.37678024,0.20035812,2.265083,0.71352243,0.18218024,2.2862458,-0.6426486,0.1995345,2.3076878,0.8012501,0.19036119,2.27583,-0.7320119,0.20720659,2.3107798
0.02464907,0.08252419,1.8759025,0.07991137,0.11270292,1.7949759,-0.039304525,0.11426191,1.7927402,0.03677711,0.097652614,2.0047178,0.18023524,0.17174213,1.4238145,-0.15417863,0.16324693,1.4273427,0.03990379,0.04867457,2.1364858,0.22914793,0.2594038,1.006964,-0.23511559,0.24276131,1.0209899,0.03667582,0.03960436,2.1918051,0.27215883,0.14298725,0.9375994,-0.28653648,0.119723186,0.95562476,0.02121484,0.065054856,2.4044132,0.107244916,0.051765643,2.3074183,-0.0471579,0.061366733,2.3040178,0.024135206,0.015752755,2.4944913,0.22573118,0.092569515,2.3499856,-0.15383285,0.094443694,2.3551452,0.44856519,0.1971536,2.276685,-0.37826836,0.1983914,2.2675433,0.7143458,0.18617105,2.2842429,-0.64470077,0.20441595,2.3060045,0.8016943,0.19639003,2.272522,-0.7338823,0.21432224,2.307659
0.02498225,0.08171471,1.8754325,0.080213755,0.11187715,1.7944788,-0.039001934,0.113592,1.7923471,0.037241016,0.09673943,2.0042477,0.18025935,0.1717315,1.4233729,-0.15429145,0.16313015,1.4271549,0.039702218,0.048464343,2.136289,0.22919118,0.25928947,1.0065026,-0.23486134,0.24292755,1.0207847,0.03632345,0.03957338,2.1916282,0.27204984,0.14281428,0.9371423,-0.28644353,0.1200003,0.9553381,0.021042228,0.06508964,2.4042416,0.10699078,0.051793944,2.3071752,-0.04741784,0.061347913,2.3039076,0.024265971,0.015904434,2.494373,0.22547203,0.09144361,2.3508332,-0.15393755,0.09341304,2.3559945,0.44941235,0.1944187,2.278634,-0.37983942,0.19515975,2.2695856,0.71548396,0.191949,2.282738,-0.6465161,0.21174535,2.3029063,0.80229986,0.204918,2.2698398,-0.7352608,0.22510909,2.302795
0.025367616,0.08060081,1.8750808,0.08058304,0.11077113,1.7941191,-0.03863257,0.11254632,1.7920339,0.037683345,0.09556308,2.003898,0.18017516,0.17157653,1.4230459,-0.15448943,0.16279176,1.4271181,0.039710443,0.048056602,2.136225,0.22885951,0.25927866,1.006177,-0.2346536,0.24306089,1.0207605,0.036229316,0.03938744,2.1915932,0.27168274,0.14282867,0.9367524,-0.2863532,0.12026572,0.95515877,0.02096678,0.06524937,2.404166,0.10690752,0.05183129,2.3071096,-0.047505822,0.061310567,2.303848,0.024490235,0.016330902,2.4944315,0.22545363,0.090183124,2.3517401,-0.15396258,0.092395514,2.3566527,0.45040977,0.19163093,2.280544,-0.3811971,0.19249935,2.2718341,0.7164419,0.19824356,2.280974,-0.64755964,0.22013159,2.2999272,0.8025757,0.21412864,2.266825,-0.7356644,0.23710978,2.298053
0.025546564,0.07950664,1.8745716,0.080707684,0.109666996,1.7935691,-0.03850904,0.11147031,1.7915745,0.037963472,0.09446117,2.0033798,0.18028152,0.17149615,1.4226601,-0.1546542,0.16232629,1.4268351,0.039629888,0.04791018,2.1360512,0.22853063,0.2590341,1.0057062,-0.23482066,0.24307148,1.0205724,0.036079355,0.039451487,2.1914475,0.27136672,0.1425868,0.9362851,-0.28664795,0.12039289,0.9548535,0.020954289,0.065193586,2.4040446,0.1068326,0.05184872,2.306923,-0.0475851,0.06129361,2.303771,0.024628825,0.016566351,2.4944613,0.2255483,0.08890127,2.3521955,-0.15400746,0.09145734,2.357176,0.45160466,0.18884103,2.2823646,-0.3823836,0.19024569,2.2738953,0.7171879,0.20541327,2.279539,-0.6478885,0.22895648,2.2964876,0.80248237,0.22450493,2.2643101,-0.7351592,0.24955568,2.292785
0.025735743,0.07875172,1.8743892,0.08086176,0.10885979,1.7933433,-0.038356714,0.110559724,1.7913606,0.038155176,0.09387413,2.0031776,0.1801866,0.1712928,1.4224687,-0.1548771,0.16191512,1.4268107,0.03918111,0.04800865,2.136094,0.22820932,0.25875694,1.005473,-0.23512572,0.24290362,1.0206127,0.035498917,0.03970462,2.1915052,0.2711813,0.1423428,0.9360803,-0.28697014,0.12026431,0.954834,0.020799331,0.06529352,2.4041507,0.10648324,0.052024987,2.306847,-0.047941238,0.061459724,2.3040123,0.02463459,0.01649981,2.494471,0.22564481,0.0877449,2.3520193,-0.15440956,0.09076915,2.3578,0.45275003,0.18632287,2.2836716,-0.3833916,0.18861905,2.2750769,0.717551,0.21223259,2.2785594,-0.64728665,0.23862779,2.294058,0.8019817,0.23436233,2.2626443,-0.7335403,0.26293132,2.2891734
0.025744112,0.077965096,1.8740469,0.080869496,0.10800432,1.7929752,-0.038349494,0.1096337,1.790966,0.038128573,0.093253955,2.002819,0.17997777,0.1711256,1.4221592,-0.15511829,0.1617662,1.4266059,0.038453102,0.048452985,2.1361015,0.22801623,0.2585531,1.0051577,-0.23543955,0.24265781,1.0204029,0.034656838,0.04032746,2.1915314,0.27114183,0.14218,0.9357914,-0.28733316,0.1200186,0.95466286,0.020566955,0.06525635,2.4042966,0.10597157,0.052291527,2.306707,-0.04846053,0.061731692,2.3043442,0.024714548,0.01643698,2.4945893,0.2255166,0.08677486,2.351827,-0.15502025,0.09034611,2.3583248,0.4532966,0.18439412,2.2843542,-0.38404542,0.18800455,2.2754946,0.71715593,0.21839267,2.2780802,-0.6457348,0.24930704,2.2916958,0.8007882,0.24316865,2.2618523,-0.7308008,0.27732295,2.285942
0.025846126,0.07738163,1.8736267,0.080851726,0.107328504,1.7924395,-0.03837119,0.10880702,1.790549,0.03834298,0.09294018,2.0023556,0.17999601,0.1711605,1.4217548,-0.15556812,0.16174075,1.426442,0.03813887,0.049403187,2.1360564,0.22791542,0.25846797,1.0047145,-0.23564953,0.2422185,1.0201094,0.034218527,0.041451506,2.1915028,0.27127913,0.14215341,0.9353986,-0.287524,0.11952205,0.954461,0.02031178,0.06523504,2.404411,0.105632536,0.0528037,2.3066788,-0.048802532,0.06224056,2.3045015,0.0247664,0.016246706,2.4945974,0.22546887,0.08623779,2.3518157,-0.15563144,0.09027363,2.3582547,0.4535262,0.18331906,2.2845035,-0.38440394,0.18829107,2.2751505,0.7164254,0.22406916,2.2781355,-0.64380085,0.25910097,2.2893283,0.7993771,0.25106072,2.2619479,-0.72772413,0.2902601,2.2829864
0.025853416,0.076814696,1.8731686,0.08075824,0.106686614,1.7918856,-0.038467497,0.108075395,1.7901089,0.038463864,0.09256481,2.001863,0.17997749,0.1712806,1.4213531,-0.15610817,0.1615699,1.4262271,0.037620705,0.050253093,2.1359541,0.22782731,0.25847414,1.004281,-0.23566692,0.24200323,1.019783,0.033547655,0.04243236,2.1914082,0.27136707,0.1422044,0.9350002,-0.28752816,0.119324684,0.9540908,0.019791516,0.06484568,2.4044747,0.10504359,0.053070493,2.3066013,-0.049396172,0.062467992,2.3045995,0.024659706,0.01580669,2.4946122,0.22505158,0.0857261,2.3518517,-0.15652053,0.0901,2.3579707,0.45310885,0.18268524,2.2843642,-0.38450468,0.1893903,2.2742143,0.715116,0.22887568,2.2783906,-0.6416453,0.2682317,2.2870402,0.79749805,0.25767004,2.262402,-0.72449684,0.30206865,2.280339
