0.7401536,0.6722665,0.015179085,0.00022002356,0.8647074,0.45497015,0.0619701,-0.20357566,0.8386862,0.5283077,0.107706435,-0.0767832,0.697981,0.70490205,-0.079661235,0.097926736,0.6641047,0.72215825,-0.06329034,-0.18288511,0.74945885,0.64662653,0.097685985,-0.1031643,0.66372865,0.73939496,-0.026406264,0.10982761,0.66337866,0.72282124,-0.06418011,-0.18259065,0.74964994,0.6463407,0.096244544,-0.10490707,0.6266063,0.77152085,0.0811339,0.07441378,0.6668224,0.72058874,-0.063314065,-0.17914027,0.74903864,0.6472492,0.09818953,-0.10182441,0.6599912,0.74428433,0.09599348,-0.035181515,0.2841826,0.59021974,-0.67420226,-0.34107512,0.4113248,0.56062126,0.5830782,0.4201613,0.6951268,0.69808847,-0.14065896,-0.098419026,0.24436006,0.67812735,-0.5358822,-0.43961543,0.2846126,0.46699345,0.60373265,0.58001703,0.43195933,0.7077127,-0.4928959,-0.2638321,0.34112194,0.35880458,0.66373223,0.5606734,0.43577787,0.706982,-0.49264607,-0.25994954,0.34217262,0.36105385,0.66356707,0.5587815,0.43211985,0.70858526,-0.49361753,-0.259848,0.34010708,0.3632366,0.6656128,0.55618876
0.74583054,0.6659581,0.0124095185,-0.009091548,0.86569285,0.46041474,0.053203087,-0.18911268,0.83588535,0.53297085,0.10630834,-0.07704711,0.72204006,0.6800333,-0.082277544,0.097176075,0.6572803,0.72862875,-0.051551785,-0.18553992,0.74602294,0.65224034,0.09424883,-0.09565267,0.6766007,0.72739226,-0.022193665,0.112336,0.6563532,0.7296393,-0.04928074,-0.18546791,0.74642926,0.65168303,0.092916146,-0.097565815,0.60985094,0.7816584,0.10004297,0.08416199,0.65967876,0.72776246,-0.04858386,-0.18117766,0.74616385,0.6524699,0.094728895,-0.09246103,0.6591413,0.74357104,0.10640786,-0.036223345,0.28637564,0.60125613,-0.6579044,-0.35162744,0.40732926,0.5595703,0.57457834,0.4368336,0.7283915,0.66467845,-0.120110095,-0.114985734,0.24795687,0.69334924,-0.5190089,-0.43406677,0.2939846,0.4633825,0.59451,0.5877138,0.4244197,0.7008281,-0.50392365,-0.27343878,0.35152507,0.35296986,0.6544585,0.56879383,0.42668036,0.7004154,-0.50396806,-0.27088434,0.3533925,0.3533629,0.6542287,0.5676559,0.42278525,0.7017811,-0.5053768,-0.27083227,0.34952164,0.35666072,0.65552706,0.566491
0.75392056,0.6558862,-0.007607963,-0.036868256,0.86968416,0.46930954,0.031009085,-0.14978822,0.8380161,0.5309948,0.09790719,-0.078662366,0.75829077,0.6381435,-0.09004703,0.09828324,0.6441837,0.74046034,-0.0115327425,-0.1913448,0.73794186,0.66345483,0.08709928,-0.08765376,0.6980109,0.7030643,-0.011177567,0.13548617,0.6431838,0.74129313,-0.006545689,-0.19171923,0.7384884,0.6626904,0.08532977,-0.090526655,0.58608484,0.7880189,0.13720836,0.12924705,0.64660424,0.74029475,-0.005731958,-0.18393928,0.738365,0.6637793,0.08595228,-0.082621835,0.64466554,0.75508887,0.119330965,0.0027328432,0.29563144,0.65044904,-0.62605727,-0.31236285,0.4099917,0.5440063,0.5792917,0.4476441,0.7355993,0.6631765,-0.09521263,-0.100126944,0.22270979,0.74820954,-0.47560704,-0.40543908,0.30433285,0.4691725,0.594807,0.5774629,0.37720162,0.7077042,-0.5324798,-0.27081186,0.36253715,0.38711536,0.6393989,0.5566666,0.37922972,0.7075067,-0.53222424,-0.26899135,0.36595982,0.38642448,0.63943535,0.5548622,0.37465456,0.70863295,-0.5343205,-0.26828128,0.3608162,0.39103687,0.63995856,0.554396
0.7591678,0.6461387,-0.056088842,-0.054983407,0.86625,0.48258337,0.017782351,-0.12809414,0.8399285,0.5323774,0.06627137,-0.0818695,0.7851075,0.59644103,-0.11161302,0.12412508,0.63382745,0.7541806,0.017117906,-0.17082559,0.73087305,0.67403656,0.06628168,-0.084297724,0.7141538,0.67398435,0.015767157,0.18836394,0.6324237,0.7552372,0.022962717,-0.17067456,0.7313044,0.67344517,0.063013084,-0.08772158,0.55158716,0.7801721,0.22757593,0.18786266,0.63726145,0.7532843,0.024518715,-0.16080917,0.73150766,0.67447674,0.06384146,-0.07682577,0.63465095,0.75142133,0.17800952,0.029948652,0.35102266,0.7518635,-0.51387423,-0.21775627,0.36675122,0.51639414,0.6230905,0.45889962,0.73682684,0.6628609,-0.067363285,-0.11473504,0.26977614,0.8265468,-0.31055564,-0.3841831,0.28337806,0.49411535,0.60405505,0.5573728,0.40138003,0.66089857,-0.53936774,-0.33345145,0.36615273,0.41722876,0.6462653,0.52363497,0.4051186,0.6606381,-0.5375309,-0.33241102,0.37073636,0.4165094,0.6463686,0.52084756,0.39929208,0.66127825,-0.5416902,-0.33143502,0.3638196,0.4226783,0.6469396,0.5200458
0.76155627,0.64739364,0.013241688,0.02716819,0.87383056,0.46940333,0.09463608,-0.08440711,0.8207166,0.5487603,0.15513988,-0.03489731,0.76334906,0.6047048,-0.081423596,0.21213308,0.63392717,0.7605005,0.0733363,-0.11998783,0.7160244,0.68829876,0.11585343,0.0114693865,0.69351846,0.6747594,0.04738015,0.24796554,0.6319165,0.76185256,0.07728579,-0.119537026,0.7162091,0.6888035,0.111912705,0.008340193,0.53509545,0.7792331,0.26481968,0.19062823,0.63723826,0.7585574,0.07925097,-0.11062232,0.7155917,0.68893856,0.113682754,0.019184832,0.65207356,0.72721887,0.2124213,0.028808564,0.42929983,0.8569788,-0.2770111,-0.067482725,0.331398,0.49932903,0.69399744,0.39901558,0.7487665,0.64779973,-0.0604608,-0.12668377,0.43886444,0.844437,-0.0028570895,-0.3071093,0.23164561,0.54059345,0.63248795,0.5040417,0.54549664,0.5533337,-0.42679086,-0.4627147,0.34864914,0.46848518,0.67628306,0.44900626,0.54962337,0.55257106,-0.4232172,-0.46202454,0.35282815,0.46807998,0.6763868,0.44599816,0.5446642,0.55323756,-0.42950797,-0.46129405,0.3457756,0.47462893,0.6766215,0.44424087
0.7623863,0.6450022,0.019830994,0.04843508,0.87589437,0.45446953,0.122550994,-0.10605468,0.82007,0.54193723,0.18054615,-0.0345275,0.74347705,0.6308388,-0.08206871,0.20627412,0.63161343,0.76773036,0.0535767,-0.09372271,0.7151882,0.688012,0.11569882,0.041940853,0.67922014,0.7000236,0.02938366,0.21854858,0.62988186,0.7689871,0.05659726,-0.09329669,0.7151541,0.68871284,0.11260717,0.0393557,0.5471961,0.79401296,0.2232387,0.14242236,0.63473505,0.7656201,0.058039315,-0.08699748,0.71434563,0.6886424,0.11487544,0.047808282,0.66441864,0.72339064,0.18775654,-0.0010935217,0.45312423,0.8767202,-0.14989835,-0.059753582,0.31574294,0.53787154,0.69105345,0.36530203,0.754661,0.6380051,-0.074685924,-0.13363428,0.4935591,0.83166456,0.14599769,-0.20837006,0.22011349,0.57489514,0.6295016,0.4741026,0.6066963,0.58469296,-0.34419242,-0.41422838,0.33068204,0.5227984,0.66691655,0.41539556,0.609595,0.58388144,-0.3417289,-0.41315567,0.3336078,0.5222437,0.6673327,0.41307917,0.6056053,0.585102,-0.34681228,-0.41306046,0.3274642,0.5274146,0.6672271,0.4115932
0.76484,0.64125335,0.019909324,0.058459863,0.8765987,0.45347574,0.12429145,-0.10240192,0.8220988,0.5329436,0.19741902,-0.033918176,0.7361846,0.63475233,-0.090123855,0.21679358,0.62002647,0.7811641,0.039764557,-0.061389636,0.7088857,0.6926263,0.1126032,0.07120552,0.6726999,0.70386434,0.023770386,0.2269026,0.618533,0.7822466,0.042370275,-0.06092688,0.7089324,0.6932878,0.10972074,0.06876065,0.54391193,0.7932469,0.23058306,0.14748135,0.6236136,0.7785952,0.0434513,-0.054842718,0.7080514,0.6930085,0.11186799,0.07673224,0.6624641,0.7215744,0.20116402,0.0022343248,0.42961437,0.8896289,-0.14472362,-0.055200934,0.3038249,0.5370475,0.6965743,0.36613503,0.7589743,0.63343674,-0.07411757,-0.13123535,0.44982827,0.8532445,0.18238814,-0.19069117,0.22472396,0.5867819,0.62575495,0.4621872,0.5725801,0.7372671,-0.23394376,-0.2717716,0.34744456,0.5778137,0.6316807,0.38261363,0.5756882,0.736279,-0.23226972,-0.26930863,0.34982783,0.5776421,0.6320577,0.38007003,0.5711455,0.7380949,-0.23615685,-0.2706265,0.34360135,0.58252555,0.6317898,0.37873966
0.7700653,0.63780713,-0.010405116,0.009657342,0.8771677,0.45204997,0.108808845,-0.11995134,0.83318657,0.5291439,0.1545827,-0.04371651,0.7463861,0.6311415,-0.122764505,0.17174712,0.5966076,0.80190116,0.0065556355,-0.03116069,0.71049094,0.6962959,0.080284,0.06268294,0.6814938,0.7074949,-0.0058759954,0.18703607,0.59466624,0.80336696,0.008432711,-0.030042436,0.7103616,0.6970011,0.076993555,0.060397163,0.5490592,0.8003991,0.21372208,0.11053535,0.6003387,0.7992986,0.009223996,-0.025103737,0.70985943,0.69645685,0.079836264,0.06836283,0.6683601,0.7198561,0.1862476,-0.020342834,0.36254573,0.90109736,-0.22156835,-0.08655342,0.28268307,0.5678467,0.69230497,0.34402642,0.7482675,0.6403192,-0.088945135,-0.14891577,0.34367162,0.9012121,0.19896556,-0.17354879,0.21787056,0.63214785,0.6122768,0.42194617,0.43759662,0.8739123,-0.13186453,-0.16552378,0.3164629,0.5933295,0.6466115,0.36014575,0.44130874,0.8728429,-0.13075046,-0.16216022,0.3188912,0.593608,0.64659464,0.35756588,0.43622762,0.8743737,-0.13407083,-0.16492711,0.31257764,0.59839785,0.6463124,0.35566202
0.7719967,0.6348393,-0.028239198,-0.014238146,0.88059276,0.44527674,0.095677726,-0.13088433,0.8404176,0.5196048,0.14340338,-0.056075636,0.7455684,0.6352871,-0.14799348,0.13651372,0.5822131,0.8126788,-0.014022607,-0.019603156,0.7103898,0.69771296,0.059835237,0.070446745,0.6829745,0.7148365,-0.042017903,0.14418396,0.5805111,0.81396663,-0.011289,-0.018372532,0.71026576,0.69833,0.056513634,0.06829372,0.5572176,0.81062436,0.16838019,0.06359731,0.58605045,0.8100789,-0.010745041,-0.0141871525,0.70995075,0.6975881,0.059402317,0.07623695,0.6742485,0.71966594,0.15799278,-0.05007918,0.3847738,0.89734626,-0.19454627,-0.09418236,0.31841516,0.6126157,0.64522463,0.32710677,0.74975157,0.6335367,-0.09789399,-0.1640745,0.35925305,0.8982375,0.2072725,-0.14541155,0.23962457,0.63084704,0.6001865,0.42940426,0.436672,0.87809455,-0.106201924,-0.16428168,0.32814202,0.6140694,0.6155633,0.36921996,0.4397991,0.87720686,-0.10498539,-0.16143975,0.33066794,0.6139361,0.6156459,0.367044,0.4352213,0.87851775,-0.10840245,-0.16443178,0.3242613,0.6184252,0.6151621,0.36603332
0.77046406,0.63642526,-0.034682974,-0.012048505,0.885389,0.43396342,0.0899086,-0.14028017,0.8437247,0.509875,0.15427645,-0.06599106,0.73014814,0.65199643,-0.1620409,0.124608085,0.57275414,0.81895643,-0.029802918,-0.019357562,0.707253,0.69990045,0.05031226,0.08603046,0.6722933,0.7273284,-0.0674498,0.12027353,0.5715378,0.81995994,-0.025746973,-0.018638372,0.70696145,0.7006352,0.04736549,0.08409758,0.5614891,0.81664926,0.12952541,0.032206364,0.5768523,0.81633335,-0.024862958,-0.014936428,0.7069038,0.6995029,0.049902663,0.09215504,0.6817296,0.7168491,0.117825046,-0.08654175,0.4513844,0.8837422,-0.10592076,-0.0635045,0.34334552,0.6518448,0.6125085,0.28643632,0.7617047,0.6059396,-0.10496796,-0.20402199,0.44159043,0.86450547,0.20989047,-0.116509296,0.25567427,0.67240524,0.56203985,0.4081828,0.5192032,0.819948,-0.12263095,-0.20754582,0.32534584,0.62980074,0.6047621,0.36299312,0.52105594,0.81901944,-0.12159416,-0.20717874,0.32780313,0.62831855,0.60560197,0.3619491,0.5174837,0.8201579,-0.1254846,-0.20929773,0.32115197,0.63292265,0.60424894,0.36215115
